"","x"
"2499",15
"2500",1
"2501",12
"2502",8
"2503",10
"2504",13
"2505",19
"2506",6
"2507",3
"2508",15
"2509",15
"2510",0
"2511",22
"2512",10
"2513",12
"2514",18
"2515",3
"2516",28
"2517",21
"2518",27
"2519",14
"2520",30
"2521",30
"2522",8
"2523",27
"2524",1
"2525",13
"2526",12
"2527",11
"2528",4
"2529",13
"2530",16
"2531",13
"2532",3
"2533",12
"2534",27
"2535",11
"2536",7
"2537",4
"2538",14
"2539",11
"2540",30
"2541",1
"2542",15
"2543",5
"2544",16
"2545",12
"2546",14
"2547",23
"2548",9
"2549",30
"2550",16
"2551",14
"2552",4
"2553",15
"2554",15
"2555",28
"2556",12
"2557",3
"2558",18
"2559",13
"2560",14
"2561",13
"2562",16
"2563",8
"2564",7
"2565",25
"2566",14
"2567",27
"2568",15
"2569",18
"2570",12
"2571",10
"2572",30
"2573",7
"2574",4
"2575",12
"2576",7
"2577",7
"2578",1
"2579",5
"2580",8
"2581",13
"2582",3
"2583",11
"2584",19
"2585",0
"2586",18
"2587",11
"2588",17
"2589",3
"2590",17
"2591",4
"2592",6
"2593",28
"2594",2
"2595",3
"2596",16
"2597",17
"2598",15
"2599",0
"2600",12
"2601",24
"2602",1
"2603",7
"2604",2
"2605",2
"2606",28
"2607",9
"2608",2
"2609",29
"2610",12
"2611",5
"2612",12
"2613",9
"2614",13
"2615",10
"2616",13
"2617",10
"2618",14
"2619",2
"2620",30
"2621",14
"2622",1
"2623",30
"2624",0
"2625",13
"2626",18
"2627",10
"2628",8
"2629",12
"2630",30
"2631",1
"2632",7
"2633",18
"2634",22
"2635",11
"2636",15
"2637",18
"2638",21
"2639",11
"2640",29
"2641",8
"2642",16
"2643",24
"2644",18
"2645",15
"2646",29
"2647",11
"2648",21
"2649",24
"2650",14
"2651",29
"2652",22
"2653",30
"2654",14
"2655",7
"2656",28
"2657",16
"2658",10
"2659",9
"2660",7
"2661",11
"2662",4
"2663",15
"2664",12
"2665",10
"2666",9
"2667",12
"2668",6
"2669",12
"2670",13
"2671",13
"2672",5
"2673",16
"2674",9
"2675",8
"2676",9
"2677",13
"2678",30
"2679",15
"2680",15
"2681",1
"2682",5
"2683",30
"2684",6
"2685",26
"2686",19
"2687",11
"2688",7
"2689",8
"2690",19
"2691",18
"2692",6
"2693",15
"2694",3
"2695",3
"2696",17
"2697",27
"2698",11
"2699",9
"2700",9
"2701",13
"2702",0
"2703",14
"2704",10
"2705",15
"2706",19
"2707",4
"2708",26
"2709",16
"2710",30
"2711",15
"2712",18
"2713",10
"2714",9
"2715",17
"2716",5
"2717",11
"2718",13
"2719",0
"2720",20
"2721",19
"2722",6
"2723",30
"2724",9
"2725",13
"2726",14
"2727",13
"2728",13
"2729",28
"2730",16
"2731",21
"2732",22
"2733",4
"2734",12
"2735",14
"2736",2
"2737",5
"2738",2
"2739",1
"2740",16
"2741",30
"2742",15
"2743",15
"2744",11
"2745",27
"2746",12
"2747",2
"2748",6
"2749",22
"2750",8
"2751",15
"2752",10
"2753",3
"2754",9
"2755",0
"2756",12
"2757",7
"2758",12
"2759",6
"2760",9
"2761",10
"2762",9
"2763",30
"2764",12
"2765",18
"2766",10
"2767",15
"2768",0
"2769",13
"2770",20
"2771",13
"2772",18
"2773",3
"2774",19
"2775",15
"2776",16
"2777",14
"2778",13
"2779",11
"2780",25
"2781",12
"2782",19
"2783",3
"2784",1
"2785",13
"2786",7
"2787",15
"2788",12
"2789",9
"2790",12
"2791",22
"2792",13
"2793",11
"2794",14
"2795",15
"2796",12
"2797",27
"2798",6
"2799",15
"2800",28
"2801",15
"2802",13
"2803",20
"2804",30
"2805",19
"2806",2
"2807",11
"2808",30
"2809",13
"2810",4
"2811",12
"2812",2
"2813",27
"2814",24
"2815",23
"2816",0
"2817",30
"2818",12
"2819",12
"2820",15
"2821",12
"2822",19
"2823",10
"2824",16
"2825",14
"2826",13
"2827",30
"2828",22
"2829",10
"2830",2
"2831",15
"2832",9
"2833",15
"2834",26
"2835",18
"2836",4
"2837",12
"2838",15
"2839",4
"2840",14
"2841",14
"2842",3
"2843",10
"2844",7
"2845",7
"2846",1
"2847",16
"2848",9
"2849",1
"2850",7
"2851",16
"2852",15
"2853",8
"2854",11
"2855",16
"2856",17
"2857",25
"2858",5
"2859",11
"2860",13
"2861",24
"2862",17
"2863",9
"2864",14
"2865",3
"2866",18
"2867",12
"2868",3
"2869",30
"2870",2
"2871",12
"2872",15
"2873",19
"2874",13
"2875",2
"2876",8
"2877",1
"2878",2
"2879",11
"2880",13
"2881",9
"2882",0
"2883",18
"2884",12
"2885",13
"2886",30
"2887",6
"2888",4
"2889",1
"2890",30
"2891",30
"2892",2
"2893",28
"2894",8
"2895",18
"2896",7
"2897",4
"2898",2
"2899",14
"2900",25
"2901",10
"2902",11
"2903",25
"2904",5
"2905",13
"2906",12
"2907",14
"2908",17
"2909",26
"2910",3
"2911",10
"2912",0
"2913",8
"2914",4
"2915",19
"2916",19
"2917",11
"2918",6
"2919",1
"2920",10
"2921",15
"2922",30
"2923",13
"2924",18
"2925",22
"2926",4
"2927",17
"2928",9
"2929",17
"2930",12
"2931",11
"2932",6
"2933",10
"2934",16
"2935",6
"2936",10
"2937",19
"2938",1
"2939",10
"2940",16
"2941",14
"2942",30
"2943",1
"2944",10
"2945",0
"2946",16
"2947",4
"2948",14
"2949",11
"2950",6
"2951",11
"2952",16
"2953",7
"2954",12
"2955",12
"2956",9
"2957",29
"2958",16
"2959",13
"2960",18
"2961",2
"2962",15
"2963",15
"2964",8
"2965",0
"2966",11
"2967",22
"2968",11
"2969",4
"2970",30
"2971",4
"2972",2
"2973",20
"2974",30
"2975",15
"2976",10
"2977",10
"2978",2
"2979",6
"2980",6
"2981",3
"2982",4
"2983",5
"2984",1
"2985",15
"2986",17
"2987",12
"2988",13
"2989",30
"2990",2
"2991",11
"2992",14
"2993",9
"2994",30
"2995",12
"2996",13
"2997",14
"2998",10
"2999",8
"3000",6
"3001",27
"3002",8
"3003",14
"3004",29
"3005",14
"3006",18
"3007",19
"3008",27
"3009",1
"3010",15
"3011",5
"3012",16
"3013",16
"3014",9
"3015",15
"3016",27
"3017",6
"3018",16
"3019",30
"3020",0
"3021",29
"3022",9
"3023",10
"3024",16
"3025",22
"3026",7
"3027",0
"3028",29
"3029",25
"3030",0
"3031",13
"3032",30
"3033",2
"3034",11
"3035",25
"3036",10
"3037",22
"3038",29
"3039",6
"3040",17
"3041",17
"3042",15
"3043",17
"3044",17
"3045",13
"3046",5
"3047",30
"3048",18
"3049",3
"3050",12
"3051",14
"3052",11
"3053",6
"3054",0
"3055",0
"3056",11
"3057",13
"3058",21
"3059",9
"3060",27
"3061",23
"3062",13
"3063",11
"3064",7
"3065",15
"3066",30
"3067",1
"3068",21
"3069",16
"3070",17
"3071",14
"3072",6
"3073",9
"3074",16
"3075",2
"3076",7
"3077",10
"3078",14
"3079",13
"3080",18
"3081",2
"3082",20
"3083",11
"3084",20
"3085",0
"3086",10
"3087",9
"3088",11
"3089",15
"3090",10
"3091",3
"3092",18
"3093",16
"3094",17
"3095",17
"3096",15
"3097",4
"3098",15
"3099",16
"3100",11
"3101",15
"3102",2
"3103",13
"3104",17
"3105",10
"3106",23
"3107",11
"3108",30
"3109",26
"3110",15
"3111",20
"3112",14
"3113",12
"3114",11
"3115",18
"3116",11
"3117",11
"3118",7
"3119",19
"3120",8
"3121",16
"3122",5
"3123",16
"3124",14
"3125",12
"3126",1
"3127",13
"3128",14
"3129",10
"3130",12
"3131",29
"3132",22
"3133",11
"3134",3
"3135",14
"3136",14
"3137",25
"3138",2
"3139",12
"3140",6
"3141",13
"3142",17
"3143",19
"3144",6
"3145",14
"3146",22
"3147",15
"3148",5
"3149",11
"3150",28
"3151",10
"3152",1
"3153",22
"3154",4
"3155",15
"3156",0
"3157",2
"3158",15
"3159",16
"3160",19
"3161",2
"3162",7
"3163",2
"3164",10
"3165",5
"3166",11
"3167",25
"3168",25
"3169",29
"3170",9
"3171",14
"3172",2
"3173",8
"3174",6
"3175",0
"3176",8
"3177",18
"3178",13
"3179",11
"3180",16
"3181",10
"3182",13
"3183",7
"3184",19
"3185",25
"3186",9
"3187",30
"3188",16
"3189",17
"3190",16
"3191",14
"3192",2
"3193",0
"3194",16
"3195",17
"3196",4
"3197",29
"3198",14
"3199",24
"3200",14
"3201",22
"3202",16
"3203",12
"3204",16
"3205",18
"3206",4
"3207",18
"3208",21
"3209",11
"3210",6
"3211",28
"3212",2
"3213",12
"3214",23
"3215",16
"3216",23
"3217",27
"3218",18
"3219",16
"3220",9
"3221",19
"3222",8
"3223",18
"3224",30
"3225",9
"3226",15
"3227",13
"3228",17
"3229",8
"3230",1
"3231",10
"3232",16
"3233",28
"3234",17
"3235",26
"3236",4
"3237",25
"3238",1
"3239",20
"3240",24
"3241",9
"3242",9
"3243",15
"3244",17
"3245",0
"3246",10
"3247",12
"3248",25
"3249",30
"3250",1
"3251",21
"3252",9
"3253",18
"3254",14
"3255",28
"3256",8
"3257",1
"3258",12
"3259",30
"3260",17
"3261",10
"3262",9
"3263",1
"3264",10
"3265",14
"3266",19
"3267",1
"3268",13
"3269",12
"3270",16
"3271",9
"3272",12
"3273",9
"3274",9
"3275",13
"3276",9
"3277",1
"3278",4
"3279",7
"3280",13
"3281",5
"3282",8
"3283",7
"3284",13
"3285",8
"3286",11
"3287",2
"3288",14
"3289",12
"3290",2
"3291",6
"3292",11
"3293",1
"3294",16
"3295",14
"3296",17
"3297",12
"3298",15
"3299",15
"3300",15
"3301",11
"3302",14
"3303",21
"3304",25
"3305",21
"3306",16
"3307",0
"3308",14
"3309",16
"3310",2
"3311",11
"3312",9
"3313",15
"3314",0
"3315",11
"3316",5
"3317",20
"3318",21
"3319",13
"3320",3
"3321",28
"3322",9
"3323",14
"3324",14
"3325",2
"3326",8
"3327",15
"3328",12
"3329",5
"3330",7
"3331",2
"3332",13
"3333",10
"3334",12
"3335",21
"3336",24
"3337",12
"3338",6
"3339",9
"3340",6
"3341",8
"3342",12
"3343",14
"3344",13
"3345",7
"3346",21
"3347",16
"3348",15
"3349",20
"3350",10
"3351",6
"3352",5
"3353",24
"3354",3
"3355",30
"3356",25
"3357",14
"3358",1
"3359",5
"3360",2
"3361",6
"3362",2
"3363",17
"3364",17
"3365",11
"3366",15
"3367",6
"3368",30
"3369",14
"3370",29
"3371",30
"3372",16
"3373",17
"3374",17
"3375",1
"3376",24
"3377",6
"3378",8
"3379",14
"3380",1
"3381",13
"3382",13
"3383",14
"3384",10
"3385",10
"3386",5
"3387",14
"3388",18
"3389",8
"3390",13
"3391",15
"3392",5
"3393",19
"3394",11
"3395",18
"3396",15
"3397",11
"3398",15
"3399",13
"3400",27
"3401",1
"3402",8
"3403",17
"3404",10
"3405",1
"3406",9
"3407",6
"3408",15
"3409",14
"3410",15
"3411",28
"3412",2
"3413",29
"3414",15
"3415",20
"3416",14
"3417",9
"3418",2
"3419",10
"3420",17
"3421",17
"3422",7
"3423",14
"3424",2
"3425",25
"3426",10
"3427",10
"3428",2
"3429",15
"3430",8
"3431",12
"3432",30
"3433",11
"3434",3
"3435",9
"3436",2
"3437",18
"3438",19
"3439",8
"3440",17
"3441",2
"3442",10
"3443",18
"3444",14
"3445",10
"3446",6
"3447",28
"3448",17
"3449",2
"3450",16
"3451",28
"3452",5
"3453",13
"3454",8
"3455",0
"3456",15
"3457",13
"3458",11
"3459",17
"3460",9
"3461",8
"3462",3
"3463",2
"3464",11
"3465",11
"3466",6
"3467",1
"3468",18
"3469",10
"3470",30
"3471",29
"3472",15
"3473",2
"3474",21
"3475",12
"3476",13
"3477",28
"3478",16
"3479",10
"3480",15
"3481",13
"3482",12
"3483",16
"3484",6
"3485",28
"3486",18
"3487",12
"3488",18
"3489",7
"3490",12
"3491",17
"3492",1
"3493",14
"3494",14
"3495",4
"3496",10
"3497",2
"3498",15
"3499",1
"3500",17
"3501",25
"3502",3
"3503",1
"3504",26
"3505",14
"3506",15
"3507",3
"3508",3
"3509",6
"3510",16
"3511",16
"3512",21
"3513",14
"3514",18
"3515",19
"3516",12
"3517",9
"3518",16
"3519",29
"3520",6
"3521",12
"3522",15
"3523",13
"3524",16
"3525",30
"3526",5
"3527",10
"3528",13
"3529",12
"3530",14
"3531",9
"3532",15
"3533",7
"3534",11
"3535",5
"3536",17
"3537",8
"3538",14
"3539",16
"3540",24
"3541",16
"3542",16
"3543",13
"3544",21
"3545",12
"3546",9
"3547",13
"3548",7
"3549",12
"3550",1
"3551",0
"3552",17
"3553",13
"3554",2
"3555",19
"3556",12
"3557",12
"3558",4
"3559",26
"3560",0
"3561",28
"3562",18
"3563",7
"3564",29
"3565",9
"3566",18
"3567",30
"3568",17
"3569",17
"3570",16
"3571",16
"3572",9
"3573",4
"3574",10
"3575",11
"3576",6
"3577",9
"3578",29
"3579",6
"3580",8
"3581",6
"3582",15
"3583",22
"3584",11
"3585",28
"3586",11
"3587",11
"3588",12
"3589",21
"3590",3
"3591",17
"3592",1
"3593",28
"3594",20
"3595",7
"3596",19
"3597",7
"3598",9
"3599",12
"3600",14
"3601",8
"3602",4
"3603",10
"3604",11
"3605",3
"3606",18
"3607",0
"3608",10
"3609",27
"3610",14
"3611",24
"3612",10
"3613",0
"3614",16
"3615",9
"3616",9
"3617",16
"3618",8
"3619",11
"3620",16
"3621",13
"3622",9
"3623",11
"3624",15
"3625",15
"3626",26
"3627",0
"3628",11
"3629",2
"3630",13
"3631",2
"3632",12
"3633",12
"3634",12
"3635",18
"3636",13
"3637",22
"3638",18
"3639",2
"3640",28
"3641",26
"3642",3
"3643",29
"3644",4
"3645",13
"3646",14
"3647",22
"3648",9
"3649",4
"3650",30
"3651",15
"3652",23
"3653",11
"3654",12
"3655",13
"3656",8
"3657",5
"3658",12
"3659",16
"3660",3
"3661",28
"3662",30
"3663",7
"3664",12
"3665",18
"3666",27
"3667",17
"3668",14
"3669",11
"3670",16
"3671",30
"3672",16
"3673",21
"3674",15
"3675",14
"3676",8
"3677",10
"3678",19
"3679",2
"3680",0
"3681",3
"3682",10
"3683",6
"3684",14
"3685",10
"3686",18
"3687",13
"3688",28
"3689",3
"3690",21
"3691",7
"3692",9
"3693",24
"3694",6
"3695",16
"3696",12
"3697",22
"3698",17
"3699",16
"3700",15
"3701",0
"3702",18
"3703",30
"3704",15
"3705",15
"3706",8
"3707",10
"3708",1
"3709",13
"3710",12
"3711",13
"3712",14
"3713",28
"3714",19
"3715",0
"3716",3
"3717",3
"3718",0
"3719",18
"3720",1
"3721",25
"3722",11
"3723",8
"3724",2
"3725",12
"3726",8
"3727",0
"3728",7
"3729",20
"3730",6
"3731",16
"3732",16
"3733",0
"3734",16
"3735",12
"3736",15
"3737",16
"3738",12
"3739",1
"3740",20
"3741",11
"3742",9
"3743",5
"3744",24
"3745",19
"3746",16
"3747",20
"3748",13
"3749",6
"3750",18
"3751",13
"3752",14
"3753",15
"3754",5
"3755",1
"3756",11
"3757",8
"3758",14
"3759",15
"3760",24
"3761",15
"3762",30
"3763",28
"3764",0
"3765",11
"3766",20
"3767",2
"3768",11
"3769",15
"3770",10
"3771",9
"3772",18
"3773",13
"3774",15
"3775",16
"3776",12
"3777",13
"3778",19
"3779",20
"3780",3
"3781",29
"3782",19
"3783",14
"3784",16
"3785",17
"3786",10
"3787",6
"3788",25
"3789",10
"3790",3
"3791",17
"3792",7
"3793",11
"3794",9
"3795",0
"3796",2
"3797",20
"3798",15
"3799",8
"3800",8
"3801",4
"3802",15
"3803",14
"3804",4
"3805",13
"3806",0
"3807",30
"3808",14
"3809",21
"3810",30
"3811",30
"3812",16
"3813",14
"3814",5
"3815",12
"3816",7
"3817",2
"3818",22
"3819",18
"3820",11
"3821",20
"3822",13
"3823",27
"3824",27
"3825",12
"3826",0
"3827",29
"3828",3
"3829",25
"3830",30
"3831",17
"3832",20
"3833",12
"3834",11
"3835",5
"3836",26
"3837",27
"3838",13
"3839",12
"3840",0
"3841",4
"3842",8
"3843",6
"3844",11
"3845",13
"3846",2
"3847",13
"3848",0
"3849",3
"3850",14
"3851",10
"3852",10
"3853",1
"3854",0
"3855",12
"3856",0
"3857",0
"3858",8
"3859",30
"3860",13
"3861",7
"3862",6
"3863",29
"3864",18
"3865",0
"3866",12
"3867",21
"3868",15
"3869",1
"3870",5
"3871",7
"3872",4
"3873",1
"3874",14
"3875",7
"3876",15
"3877",17
"3878",6
"3879",14
"3880",5
"3881",2
"3882",13
"3883",12
"3884",13
"3885",2
"3886",7
"3887",18
"3888",12
"3889",12
"3890",20
"3891",28
"3892",2
"3893",25
"3894",6
"3895",1
"3896",14
"3897",14
"3898",15
"3899",11
"3900",12
"3901",20
"3902",27
"3903",10
"3904",2
"3905",23
"3906",7
"3907",6
"3908",19
"3909",8
"3910",19
"3911",5
"3912",10
"3913",0
"3914",11
"3915",12
"3916",12
"3917",12
"3918",3
"3919",4
"3920",11
"3921",5
"3922",3
"3923",4
"3924",20
"3925",29
"3926",13
"3927",20
"3928",30
"3929",2
"3930",17
"3931",9
"3932",16
"3933",11
"3934",2
"3935",13
"3936",9
"3937",19
"3938",12
"3939",12
"3940",21
"3941",30
"3942",14
"3943",0
"3944",27
"3945",30
"3946",0
"3947",17
"3948",15
"3949",5
"3950",1
"3951",11
"3952",16
"3953",30
"3954",12
"3955",17
"3956",22
"3957",24
"3958",20
"3959",9
"3960",9
"3961",30
"3962",14
"3963",4
"3964",3
"3965",11
"3966",17
"3967",9
"3968",26
"3969",16
"3970",25
"3971",30
"3972",1
"3973",9
"3974",15
"3975",1
"3976",12
"3977",1
"3978",7
"3979",15
"3980",14
"3981",20
"3982",17
"3983",22
"3984",2
"3985",2
"3986",20
"3987",15
"3988",11
"3989",4
"3990",16
"3991",19
"3992",19
"3993",14
"3994",12
"3995",4
"3996",10
"3997",25
"3998",17
"3999",14
"4000",14
"4001",28
"4002",30
"4003",23
"4004",23
"4005",11
"4006",10
"4007",14
"4008",17
"4009",15
"4010",19
"4011",10
"4012",8
"4013",20
"4014",27
"4015",22
"4016",11
"4017",1
"4018",16
"4019",15
"4020",11
"4021",28
"4022",11
"4023",8
"4024",18
"4025",12
"4026",12
"4027",12
"4028",20
"4029",9
"4030",30
"4031",14
"4032",20
"4033",6
"4034",1
"4035",12
"4036",12
"4037",12
"4038",17
"4039",3
"4040",12
"4041",17
"4042",1
"4043",0
"4044",17
"4045",19
"4046",12
"4047",15
"4048",9
"4049",27
"4050",7
"4051",24
"4052",24
"4053",6
"4054",23
"4055",9
"4056",12
"4057",10
"4058",30
"4059",20
"4060",8
"4061",25
"4062",13
"4063",6
"4064",18
"4065",15
"4066",6
"4067",11
"4068",13
"4069",14
"4070",16
"4071",14
"4072",20
"4073",3
"4074",23
"4075",14
"4076",9
"4077",12
"4078",27
"4079",18
"4080",10
"4081",2
"4082",21
"4083",26
"4084",1
"4085",18
"4086",9
"4087",29
"4088",17
"4089",10
"4090",0
"4091",10
"4092",29
"4093",18
"4094",4
"4095",27
"4096",4
"4097",7
"4098",9
"4099",16
"4100",14
"4101",27
"4102",2
"4103",16
"4104",14
"4105",2
"4106",5
"4107",20
"4108",14
"4109",30
"4110",27
"4111",4
"4112",27
"4113",20
"4114",4
"4115",18
"4116",7
"4117",29
"4118",13
"4119",16
"4120",15
"4121",0
"4122",1
"4123",17
"4124",13
"4125",20
"4126",10
"4127",17
"4128",25
"4129",13
"4130",11
"4131",4
"4132",10
"4133",12
"4134",10
"4135",2
"4136",1
"4137",0
"4138",16
"4139",8
"4140",2
"4141",11
"4142",18
"4143",17
"4144",10
"4145",17
"4146",8
"4147",20
"4148",0
"4149",7
"4150",9
"4151",4
"4152",7
"4153",1
"4154",19
"4155",9
"4156",13
"4157",17
"4158",16
"4159",19
"4160",11
"4161",9
"4162",16
"4163",15
"4164",9
"4165",17
"4166",18
"4167",27
"4168",13
"4169",8
"4170",2
"4171",6
"4172",18
"4173",19
"4174",10
"4175",6
"4176",4
"4177",22
"4178",12
"4179",18
"4180",13
"4181",4
"4182",26
"4183",8
"4184",13
"4185",3
"4186",12
"4187",2
"4188",1
"4189",20
"4190",0
"4191",5
"4192",14
"4193",7
"4194",6
"4195",17
"4196",17
"4197",9
"4198",30
"4199",3
"4200",7
"4201",4
"4202",7
"4203",28
"4204",10
"4205",10
"4206",4
"4207",14
"4208",16
"4209",28
"4210",10
"4211",16
"4212",13
"4213",30
"4214",8
"4215",15
"4216",10
"4217",9
"4218",14
"4219",12
"4220",18
"4221",10
"4222",0
"4223",4
"4224",29
"4225",17
"4226",16
"4227",12
"4228",12
"4229",30
"4230",2
"4231",9
"4232",18
"4233",5
"4234",6
"4235",30
"4236",17
"4237",14
"4238",9
"4239",24
"4240",14
"4241",4
"4242",19
"4243",15
"4244",28
"4245",18
"4246",0
"4247",4
"4248",19
"4249",8
"4250",10
"4251",21
"4252",4
"4253",30
"4254",2
"4255",11
"4256",15
"4257",23
"4258",12
"4259",16
"4260",2
"4261",15
"4262",1
"4263",6
"4264",16
"4265",30
"4266",12
"4267",3
"4268",19
"4269",10
"4270",30
"4271",17
"4272",8
"4273",9
"4274",30
"4275",15
"4276",17
"4277",12
"4278",18
"4279",24
"4280",11
"4281",20
"4282",17
"4283",15
"4284",10
"4285",11
"4286",13
"4287",11
"4288",30
"4289",20
"4290",1
"4291",14
"4292",30
"4293",12
"4294",17
"4295",12
"4296",7
"4297",6
"4298",29
"4299",8
"4300",16
"4301",26
"4302",15
"4303",30
"4304",18
"4305",3
"4306",15
"4307",18
"4308",10
"4309",7
"4310",9
"4311",17
"4312",14
"4313",14
"4314",30
"4315",1
"4316",8
"4317",7
"4318",11
"4319",6
"4320",16
"4321",1
"4322",18
"4323",8
"4324",1
"4325",21
"4326",4
"4327",15
"4328",14
"4329",8
"4330",13
"4331",12
"4332",14
"4333",10
"4334",15
"4335",3
"4336",9
"4337",17
"4338",11
"4339",17
"4340",6
"4341",1
"4342",13
"4343",30
"4344",18
"4345",17
"4346",16
"4347",7
"4348",3
"4349",22
"4350",15
"4351",13
"4352",3
"4353",19
"4354",14
"4355",1
"4356",15
"4357",14
"4358",16
"4359",14
"4360",30
"4361",8
"4362",28
"4363",16
"4364",15
"4365",8
"4366",17
"4367",18
"4368",12
"4369",4
"4370",11
"4371",17
"4372",15
"4373",15
"4374",5
"4375",17
"4376",18
"4377",9
"4378",15
"4379",26
"4380",11
"4381",0
"4382",29
"4383",0
"4384",1
"4385",13
"4386",16
"4387",8
"4388",20
"4389",17
"4390",23
"4391",4
"4392",14
"4393",0
"4394",17
"4395",18
"4396",19
"4397",16
"4398",0
"4399",12
"4400",30
"4401",8
"4402",11
"4403",8
"4404",13
"4405",5
"4406",0
"4407",2
"4408",5
"4409",30
"4410",17
"4411",13
"4412",22
"4413",11
"4414",19
"4415",0
"4416",28
"4417",4
"4418",11
"4419",17
"4420",0
"4421",16
"4422",3
"4423",27
"4424",27
"4425",10
"4426",28
"4427",14
"4428",7
"4429",14
"4430",13
"4431",5
"4432",20
"4433",22
"4434",13
"4435",17
"4436",6
"4437",14
"4438",8
"4439",30
"4440",20
"4441",11
"4442",11
"4443",26
"4444",30
"4445",5
"4446",6
"4447",15
"4448",12
"4449",16
"4450",5
"4451",25
"4452",13
"4453",7
"4454",14
"4455",0
"4456",19
"4457",16
"4458",30
"4459",12
"4460",27
"4461",13
"4462",18
"4463",27
"4464",3
"4465",11
"4466",3
"4467",15
"4468",16
"4469",8
"4470",30
"4471",16
"4472",1
"4473",30
"4474",1
"4475",5
"4476",12
"4477",21
"4478",6
"4479",16
"4480",12
"4481",18
"4482",18
"4483",7
"4484",15
"4485",10
"4486",17
"4487",30
"4488",14
"4489",25
"4490",12
"4491",14
"4492",20
"4493",19
"4494",14
"4495",18
"4496",10
"4497",15
"4498",16
"4499",19
"4500",30
"4501",2
"4502",13
"4503",29
"4504",28
"4505",0
"4506",13
"4507",3
"4508",25
"4509",5
"4510",9
"4511",14
"4512",12
"4513",10
"4514",11
"4515",28
"4516",22
"4517",28
"4518",18
"4519",26
"4520",3
"4521",25
"4522",14
"4523",4
"4524",1
"4525",0
"4526",5
"4527",16
"4528",13
"4529",13
"4530",11
"4531",26
"4532",21
"4533",10
"4534",28
"4535",6
"4536",10
"4537",6
"4538",7
"4539",19
"4540",10
"4541",10
"4542",25
"4543",26
"4544",28
"4545",13
"4546",7
"4547",13
"4548",17
"4549",3
"4550",22
"4551",16
"4552",19
"4553",12
"4554",3
"4555",17
"4556",19
"4557",3
"4558",1
"4559",10
"4560",8
"4561",2
"4562",12
"4563",10
"4564",21
"4565",30
"4566",10
"4567",1
"4568",18
"4569",4
"4570",2
"4571",1
"4572",14
"4573",5
"4574",11
"4575",22
"4576",14
"4577",7
"4578",22
"4579",6
"4580",0
"4581",14
"4582",11
"4583",24
"4584",9
"4585",27
"4586",30
"4587",3
"4588",16
"4589",11
"4590",26
"4591",10
"4592",30
"4593",12
"4594",13
"4595",10
"4596",2
"4597",12
"4598",5
"4599",16
"4600",17
"4601",6
"4602",13
"4603",4
"4604",20
"4605",12
"4606",16
"4607",10
"4608",14
"4609",22
"4610",6
"4611",0
"4612",11
"4613",14
"4614",14
"4615",28
"4616",13
"4617",24
"4618",18
"4619",4
"4620",2
"4621",6
"4622",13
"4623",21
"4624",22
"4625",10
"4626",10
"4627",5
"4628",13
"4629",3
"4630",14
"4631",14
"4632",13
"4633",6
"4634",8
"4635",12
"4636",16
"4637",3
"4638",12
"4639",22
"4640",4
"4641",14
"4642",2
"4643",18
"4644",20
"4645",13
"4646",14
"4647",4
"4648",3
"4649",7
"4650",22
"4651",2
"4652",19
"4653",15
"4654",5
"4655",14
"4656",1
"4657",2
"4658",13
"4659",12
"4660",13
"4661",19
"4662",14
"4663",9
"4664",11
"4665",14
"4666",18
"4667",29
"4668",12
"4669",5
"4670",9
"4671",6
"4672",5
"4673",18
"4674",18
"4675",9
"4676",11
"4677",3
"4678",8
"4679",6
"4680",1
"4681",4
"4682",1
"4683",11
"4684",5
"4685",26
"4686",9
"4687",10
"4688",10
"4689",13
"4690",10
"4691",11
"4692",0
"4693",2
"4694",17
"4695",11
"4696",29
"4697",14
"4698",20
"4699",26
"4700",17
"4701",12
"4702",22
"4703",15
"4704",29
"4705",8
"4706",9
"4707",14
"4708",24
"4709",28
"4710",13
"4711",11
"4712",13
"4713",1
"4714",3
"4715",20
"4716",15
"4717",26
"4718",2
"4719",16
"4720",0
"4721",30
"4722",14
"4723",19
"4724",30
"4725",29
"4726",3
"4727",5
"4728",8
"4729",30
"4730",7
"4731",28
"4732",15
"4733",30
"4734",23
"4735",8
"4736",3
"4737",17
"4738",18
"4739",11
"4740",4
"4741",22
"4742",1
"4743",16
"4744",13
"4745",11
"4746",3
"4747",10
"4748",0
"4749",16
"4750",16
"4751",10
"4752",1
"4753",6
"4754",10
"4755",19
"4756",15
"4757",14
"4758",2
"4759",2
"4760",13
"4761",24
"4762",10
"4763",30
"4764",19
"4765",11
"4766",19
"4767",11
"4768",8
"4769",20
"4770",14
"4771",18
"4772",7
"4773",15
"4774",0
"4775",30
"4776",3
"4777",15
"4778",17
"4779",15
"4780",6
"4781",1
"4782",26
"4783",29
"4784",4
"4785",0
"4786",28
"4787",13
"4788",20
"4789",6
"4790",27
"4791",15
"4792",18
"4793",6
"4794",12
"4795",13
"4796",1
"4797",0
"4798",0
"4799",13
"4800",19
"4801",8
"4802",9
"4803",17
"4804",29
"4805",18
"4806",29
"4807",21
"4808",13
"4809",4
"4810",5
"4811",16
"4812",18
"4813",1
"4814",14
"4815",13
"4816",2
"4817",17
"4818",11
"4819",11
"4820",1
"4821",7
"4822",19
"4823",17
"4824",12
"4825",4
"4826",30
"4827",16
"4828",10
"4829",20
"4830",18
